ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa,best_time,fast_label
tfqmr,jacobi,1e-08,500,1,2,67,0.0003432920202612,2.0892790513796505e-07,2.1372612912527927e-10,,fs_680_1,680,680,2646,1,True,67.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,605558952000.9114,3339490485373.414,0.8588235294117647,96612302017220.28,77456273030985.47,0.636432350718065,868390096925.4226,4577185552977.679,7711454570.932,54296004465848.03,797779733168.928,4590019220457.649,7711454570.932,68314459669074.19,7711454570.932,48309651466430.0,0.0,0.8289466692536115,56207051996393.734,71914909857644.42,7040.954980207562,5.0634964271335936e+17,0.000268709147349,0
bcgs,ilu,1e-08,500,1,2,20,0.0004551671445369,3.2238124383757436e-08,4.065691487737178e-09,,fs_680_2,680,680,2646,1,True,20.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597696665185.5206,3338368558868.682,0.8294117647058824,96603890005277.95,77424875406338.61,0.636432350718065,860754625473.19,4576773960600.847,714140198.8364,54292706772382.086,790310729889.1414,4589462644137.062,714140198.8364,68309261386989.34,714140198.8364,48302300323520.0,0.0,0.8292699332316339,56199704468155.695,71908518610327.9,76025.27747471028,5.466865080145547e+18,0.0003786671441048,0
bcgs,jacobi,1e-08,500,1,2,70,0.0003786671441048,1.5151456153018673e-07,2.119154181821175e-07,,fs_680_2,680,680,2646,1,True,70.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597696665185.5206,3338368558868.682,0.8294117647058824,96603890005277.95,77424875406338.61,0.636432350718065,860754625473.19,4576773960600.847,714140198.8364,54292706772382.086,790310729889.1414,4589462644137.062,714140198.8364,68309261386989.34,714140198.8364,48302300323520.0,0.0,0.8292699332316339,56199704468155.695,71908518610327.9,76025.27747471028,5.466865080145547e+18,0.0003786671441048,1
fgmres,jacobi,1e-08,500,1,2,103,0.0006061249878257,775799.9233454436,4.462107073786365e-05,,fs_680_2,680,680,2646,1,True,103.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597696665185.5206,3338368558868.682,0.8294117647058824,96603890005277.95,77424875406338.61,0.636432350718065,860754625473.19,4576773960600.847,714140198.8364,54292706772382.086,790310729889.1414,4589462644137.062,714140198.8364,68309261386989.34,714140198.8364,48302300323520.0,0.0,0.8292699332316339,56199704468155.695,71908518610327.9,76025.27747471028,5.466865080145547e+18,0.0003786671441048,0
gmres,ilu,1e-08,500,1,2,26,0.0005019579548388,3.3384230518178113e-07,8.599172079319019e-07,,fs_680_2,680,680,2646,1,True,26.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597696665185.5206,3338368558868.682,0.8294117647058824,96603890005277.95,77424875406338.61,0.636432350718065,860754625473.19,4576773960600.847,714140198.8364,54292706772382.086,790310729889.1414,4589462644137.062,714140198.8364,68309261386989.34,714140198.8364,48302300323520.0,0.0,0.8292699332316339,56199704468155.695,71908518610327.9,76025.27747471028,5.466865080145547e+18,0.0003786671441048,0
tfqmr,jacobi,1e-08,500,1,2,86,0.0004385409411042,6.174259484672506e-08,3.757960427151968e-08,,fs_680_2,680,680,2646,1,True,86.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597696665185.5206,3338368558868.682,0.8294117647058824,96603890005277.95,77424875406338.61,0.636432350718065,860754625473.19,4576773960600.847,714140198.8364,54292706772382.086,790310729889.1414,4589462644137.062,714140198.8364,68309261386989.34,714140198.8364,48302300323520.0,0.0,0.8292699332316339,56199704468155.695,71908518610327.9,76025.27747471028,5.466865080145547e+18,0.0003786671441048,0
bcgs,ilu,1e-08,500,1,2,27,0.0005354578606784,3.007514702832699e-07,6.037283847305292e-08,,fs_680_3,680,680,2646,1,True,27.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597014520618.2664,3338368094124.823,0.7617647058823529,96603199865836.38,77424188347042.98,0.636432350718065,860114151402.6144,4576804997981.159,32700898.12905,54292400322724.74,789658532376.3193,4589485782223.716,32700898.12905,68308777690126.46,32700898.12905,48301616275510.0,0.0,0.8292855738287039,56199020418615.2,71907924278267.86,1660272.452104116,1.1938674576719688e+20,0.0005354578606784,1
bcgs,jacobi,1e-08,500,1,2,98,0.0005382080562412,2.03129877722104e-07,6.308641612638656e-07,,fs_680_3,680,680,2646,1,True,98.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597014520618.2664,3338368094124.823,0.7617647058823529,96603199865836.38,77424188347042.98,0.636432350718065,860114151402.6144,4576804997981.159,32700898.12905,54292400322724.74,789658532376.3193,4589485782223.716,32700898.12905,68308777690126.46,32700898.12905,48301616275510.0,0.0,0.8292855738287039,56199020418615.2,71907924278267.86,1660272.452104116,1.1938674576719688e+20,0.0005354578606784,1
fgmres,jacobi,1e-08,500,1,2,177,0.0010916658211499,734963.058641725,0.001203789268804,,fs_680_3,680,680,2646,1,True,177.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597014520618.2664,3338368094124.823,0.7617647058823529,96603199865836.38,77424188347042.98,0.636432350718065,860114151402.6144,4576804997981.159,32700898.12905,54292400322724.74,789658532376.3193,4589485782223.716,32700898.12905,68308777690126.46,32700898.12905,48301616275510.0,0.0,0.8292855738287039,56199020418615.2,71907924278267.86,1660272.452104116,1.1938674576719688e+20,0.0005354578606784,0
gmres,ilu,1e-08,500,1,2,44,0.0006675422191619,4.306852058043165e-07,1.06063107938226e-06,,fs_680_3,680,680,2646,1,True,44.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597014520618.2664,3338368094124.823,0.7617647058823529,96603199865836.38,77424188347042.98,0.636432350718065,860114151402.6144,4576804997981.159,32700898.12905,54292400322724.74,789658532376.3193,4589485782223.716,32700898.12905,68308777690126.46,32700898.12905,48301616275510.0,0.0,0.8292855738287039,56199020418615.2,71907924278267.86,1660272.452104116,1.1938674576719688e+20,0.0005354578606784,0
tfqmr,jacobi,1e-08,500,1,2,119,0.0007513749878853,2.041041752798034e-07,2.6488833117824905e-07,,fs_680_3,680,680,2646,1,True,119.0,2646,0.0057223183391003,3.8911764705882352,1.887243188148012,1.0,8.0,0.0,597014520618.2664,3338368094124.823,0.7617647058823529,96603199865836.38,77424188347042.98,0.636432350718065,860114151402.6144,4576804997981.159,32700898.12905,54292400322724.74,789658532376.3193,4589485782223.716,32700898.12905,68308777690126.46,32700898.12905,48301616275510.0,0.0,0.8292855738287039,56199020418615.2,71907924278267.86,1660272.452104116,1.1938674576719688e+20,0.0005354578606784,0
bcgs,ilu,1e-08,500,1,2,1,0.0007716668769717,1.532036539765584e-21,1.0076539510359584e-14,,fs_760_1,760,760,5976,1,True,1.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,0
bcgs,jacobi,1e-08,500,1,2,2,3.133295103907585e-05,5.069208448978444e-07,1.834102237915156e-08,,fs_760_1,760,760,5976,1,True,2.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,1
fgmres,jacobi,1e-08,500,1,2,3,3.270898014307022e-05,0.0506838766354868,1.7600797072805825e-08,,fs_760_1,760,760,5976,1,True,3.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,0
gmres,ilu,1e-08,500,1,2,1,0.0007685001473873,3.9525282957911935e-09,1.4337325218771032e-10,,fs_760_1,760,760,5976,1,True,1.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,0
gmres,jacobi,1e-08,500,1,2,3,8.395896293222904e-05,4.835449331265924e-07,1.0737148083205565e-07,,fs_760_1,760,760,5976,1,True,3.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,0
tfqmr,jacobi,1e-08,500,1,2,2,2.8959009796380997e-05,1.3593884791278966e-06,2.5040461572586165e-08,,fs_760_1,760,760,5976,1,True,2.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1240418.115288752,11575586.409757178,0.9263157894736842,438227946.4017809,219163374.47685772,0.6954484605087015,2404421.3298722645,16284886.642169526,104114.1831372,219159898.948,1720785.3534442598,16371245.299219845,104114.1831372,309860886.4680979,104114.1831372,219159898.948,0.0,0.9998396410394432,218706747.73080927,309860846.23835856,2104.995614854842,652255722546.9554,2.8959009796380997e-05,1
bcgs,ilu,1e-08,500,1,2,11,0.0010203749407082,255.07452093582933,100.75316585076402,,fs_760_2,760,760,5976,1,True,11.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,0
bcgs,jacobi,1e-08,500,1,2,299,0.0030294170137494,2814.1247169848752,67184.86913554167,,fs_760_2,760,760,5976,1,True,299.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,0
fgmres,jacobi,1e-08,500,1,2,169,0.0013659999240189,4.033507267907915,90997.58269798744,,fs_760_2,760,760,5976,1,True,169.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,0
gmres,ilu,1e-08,500,1,2,10,0.0009360420517623,4872.235031115581,771628258.1532089,,fs_760_2,760,760,5976,1,True,10.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,0
minres,jacobi,1e-08,500,1,6,2,2.2833002731204033e-05,1677054859.486603,142088979.4721128,,fs_760_2,760,760,5976,1,True,2.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,1
tfqmr,jacobi,1e-08,500,1,2,182,0.0016750409267842,2600.437577616835,3065.991338784999,,fs_760_2,760,760,5976,1,True,182.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136303.932178955,11575586.409756402,0.4552631578947368,438123832.21868086,219059260.293748,0.6954484605087015,2308312.0533429855,16291194.550117508,2.7473164447178025e-05,219055784.7649,1618890.3408383415,16374080.690827418,2.747173601295752e-05,309787256.83098084,2.747010896677e-05,219055784.7649,0.0,1.000296467167893,218605033.79528707,309787206.47897744,7973445694108.997,2.4700714675898574e+21,2.2833002731204033e-05,0
bcgs,ilu,1e-08,500,1,2,114,0.0037260421086102,357843.6256187195,412415165.4194854,,fs_760_3,760,760,5976,1,True,114.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136302.9337410603,11575584.846762143,0.3092105263157895,438123849.1240631,219059260.29430145,0.6954484605087015,2308309.2057719887,16291193.773147631,1.3630294320056363e-06,219055788.1538,1618889.6841520453,16374079.581284624,4.064494932029623e-07,309787259.22796696,2.999977398272e-07,219055788.1538,0.0,1.0002965381942683,218605035.3222548,309787208.8757371,160712441719962.9,4.978665875203187e+22,1.945882104337215e-05,0
minres,jacobi,1e-08,500,1,6,1,1.945882104337215e-05,10361877795.993628,1.0,,fs_760_3,760,760,5976,1,True,1.0,5976,0.0103462603878116,7.863157894736842,4.441693670130774,3.0,21.0,0.0,1136302.9337410603,11575584.846762143,0.3092105263157895,438123849.1240631,219059260.29430145,0.6954484605087015,2308309.2057719887,16291193.773147631,1.3630294320056363e-06,219055788.1538,1618889.6841520453,16374079.581284624,4.064494932029623e-07,309787259.22796696,2.999977398272e-07,219055788.1538,0.0,1.0002965381942683,218605035.3222548,309787208.8757371,160712441719962.9,4.978665875203187e+22,1.945882104337215e-05,1
fgmres,jacobi,1e-08,500,1,2,27,0.0028817090205848,3.312202639029266e-07,4.203961541979503e-09,,fv1,9604,9604,85264,1,True,27.0,85264,0.0009244031146955,8.877967513536026,0.596129568900901,4.0,9.0,0.0,3.5101520000000006,4.440892098500626e-16,1.0,6.510152,6.510152,1.0,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.510152,3.510152,0.0,0.0,4.453941940659092,4.480439271651025,1.0263343200272024,4.598428593293129,0.0014649999793618,0
minres,jacobi,1e-08,500,1,2,27,0.0016697091050446,1.7678847001481457e-07,4.2039615563533295e-09,,fv1,9604,9604,85264,1,True,27.0,85264,0.0009244031146955,8.877967513536026,0.596129568900901,4.0,9.0,0.0,3.5101520000000006,4.440892098500626e-16,1.0,6.510152,6.510152,1.0,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.510152,3.510152,0.0,0.0,4.453941940659092,4.480439271651025,1.0263343200272024,4.598428593293129,0.0014649999793618,0
tfqmr,jacobi,1e-08,500,1,2,16,0.0018398340325802,1.3551912922725497e-07,2.2531217411963503e-10,,fv1,9604,9604,85264,1,True,16.0,85264,0.0009244031146955,8.877967513536026,0.596129568900901,4.0,9.0,0.0,3.5101520000000006,4.440892098500626e-16,1.0,6.510152,6.510152,1.0,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.681817836233275,0.0102172535464414,3.5893825462193356,3.6839064948915303,3.510152,3.510152,0.0,0.0,4.453941940659092,4.480439271651025,1.0263343200272024,4.598428593293129,0.0014649999793618,0
fgmres,jacobi,1e-08,500,1,2,27,0.0027037081308662,3.339910950673907e-07,4.198112299925047e-09,,fv2,9801,9801,87025,1,True,27.0,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.51005,0.0,1.0,6.51005,6.51005,1.0,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.51005,3.51005,0.0,0.0,4.4564613063852105,4.481811245277571,1.0263357649627702,4.599843172840702,0.0015002919826656,0
minres,jacobi,1e-08,500,1,2,27,0.0016536670736968,1.782699884102e-07,4.19811231754513e-09,,fv2,9801,9801,87025,1,True,27.0,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.51005,0.0,1.0,6.51005,6.51005,1.0,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.51005,3.51005,0.0,0.0,4.4564613063852105,4.481811245277571,1.0263357649627702,4.599843172840702,0.0015002919826656,0
tfqmr,jacobi,1e-08,500,1,2,16,0.0018711250741034,1.36738284702094e-07,2.2504625171372328e-10,,fv2,9801,9801,87025,1,True,16.0,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.51005,0.0,1.0,6.51005,6.51005,1.0,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.681741656262669,0.010167177089667,3.5892827977884383,3.6838093059359087,3.51005,3.51005,0.0,0.0,4.4564613063852105,4.481811245277571,1.0263357649627702,4.599843172840702,0.0015002919826656,0
minres,jacobi,1e-08,500,1,2,126,0.0078637499827891,1.0299067529021301e-07,1.4134314230341493e-08,,fv3,9801,9801,87025,1,True,126.0,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.0,0.0,1.0,6.0,6.0,1.0,3.1991774702180815,0.0117263165055539,3.092329219213245,3.2015621187164243,3.1991774702180815,0.0117263165055539,3.092329219213245,3.2015621187164243,3.0,3.0,0.0,0.0,3.952293360697253,3.9748297803747223,1.035323826074046,4.115235976210617,0.006686917040497,0
tfqmr,jacobi,1e-08,500,1,2,106,0.0120447091758251,6.301762198189923e-08,2.842113800769627e-10,,fv3,9801,9801,87025,1,True,106.0,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.0,0.0,1.0,6.0,6.0,1.0,3.1991774702180815,0.0117263165055539,3.092329219213245,3.2015621187164243,3.1991774702180815,0.0117263165055539,3.092329219213245,3.2015621187164243,3.0,3.0,0.0,0.0,3.952293360697253,3.9748297803747223,1.035323826074046,4.115235976210617,0.006686917040497,0
bcgs,ilu,1e-08,500,1,2,13,0.0013614159543067,5.2771658669914276e-08,7.626737184888366e-09,,gr_30_30,900,900,7744,1,True,13.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
bcgs,jacobi,1e-08,500,1,2,30,0.0003277920186519,1.0117939111289714e-08,3.1462672500228095e-08,,gr_30_30,900,900,7744,1,True,30.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
cg,jacobi,1e-08,500,1,2,41,0.0002140840515494,2.9712643009440832e-08,1.699672903572369e-09,,gr_30_30,900,900,7744,1,True,41.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,1
fgmres,jacobi,1e-08,500,1,2,60,0.0005902501288801,2.0026918031262313e-07,9.927360639811018e-09,,gr_30_30,900,900,7744,1,True,60.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
gmres,ilu,1e-08,500,1,2,22,0.0009818749967962,4.2521157362046936e-08,2.0277977901491132e-09,,gr_30_30,900,900,7744,1,True,22.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
gmres,jacobi,1e-08,500,1,2,60,0.0005790831055492,2.503364753907789e-08,9.927360639811018e-09,,gr_30_30,900,900,7744,1,True,60.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
minres,jacobi,1e-08,500,1,2,41,0.0002500840928405,7.868957787641726e-08,1.93617318837798e-09,,gr_30_30,900,900,7744,1,True,41.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
tfqmr,jacobi,1e-08,500,1,2,32,0.0003442920278757,3.241838799909166e-08,1.9242938160129328e-10,,gr_30_30,900,900,7744,1,True,32.0,7744,0.0095604938271604,8.604444444444445,1.036651780290878,4.0,9.0,0.0,8.0,0.0,1.0,16.0,16.0,1.0,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.461715423485947,0.0617781222154442,8.18535277187245,8.48528137423857,8.0,8.0,0.0,0.0,11.575957606814342,11.777694374778546,1.036642110697632,12.20925395582206,0.0002140840515494,0
cg,jacobi,1e-08,500,1,2,451,0.1481625828891992,4.9352135082558896e-06,1.716555454267501e-07,,gyro_m,17361,17361,340431,1,True,451.0,340431,0.0011294828118937,19.608951097287022,10.685442717920536,4.0,120.0,0.0,4.146915341321183e-09,8.438997233553696e-09,0.0,3.8329663847139954e-07,3.8329663847139954e-07,1.0,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,3.430941027884414e-13,7.567184665627725e-08,0.0098496630378434,0.0,1.8699390611681557e-07,1.887180723035411e-07,133505.22942091036,0.0251948495387562,0.1197337910998612,0
minres,jacobi,1e-08,500,1,2,349,0.1197337910998612,2.885935612335026e-10,0.000159288518257,,gyro_m,17361,17361,340431,1,True,349.0,340431,0.0011294828118937,19.608951097287022,10.685442717920536,4.0,120.0,0.0,4.146915341321183e-09,8.438997233553696e-09,0.0,3.8329663847139954e-07,3.8329663847139954e-07,1.0,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,3.430941027884414e-13,7.567184665627725e-08,0.0098496630378434,0.0,1.8699390611681557e-07,1.887180723035411e-07,133505.22942091036,0.0251948495387562,0.1197337910998612,1
tfqmr,jacobi,1e-08,500,1,2,419,0.248016124824062,3.2411397342234622e-06,1.5193960623582186e-06,,gyro_m,17361,17361,340431,1,True,419.0,340431,0.0011294828118937,19.608951097287022,10.685442717920536,4.0,120.0,0.0,4.146915341321183e-09,8.438997233553696e-09,0.0,3.8329663847139954e-07,3.8329663847139954e-07,1.0,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,5.999004578579788e-09,1.1806867872783004e-08,7.329969683044008e-13,9.785892841831081e-08,3.430941027884414e-13,7.567184665627725e-08,0.0098496630378434,0.0,1.8699390611681557e-07,1.887180723035411e-07,133505.22942091036,0.0251948495387562,0.1197337910998612,0
fgmres,jacobi,1e-08,500,1,2,32,0.0009349999018013,9.989852868344722e-05,6829663742.500616,,iprob,3001,3001,9000,1,True,32.0,9000,0.0009993336665185,2.9990003332222592,54.717501746100865,2.0,3000.0,0.0003332222592469,0.9996667777407532,0.0182513348052371,0.339886704431856,2828884.7654000027,2828884.7654,1.0,987.0112857564428,3268.49683998463,1.0000530435931887,132256.2718294892,987.0112857564428,3268.49683998463,1.0000530435931887,132256.2718294892,0.0,1.0,0.0003332222592469,1.4142135017352608,1.0714283127635846,132256.27183326992,132249.25685370914,17490793664.19209,9.512505494058132e-05,0
bcgs,jacobi,1e-08,500,1,2,377,0.003479833016172,1.2231055929898437e-06,3.709779541666373e-06,,jagmesh1,936,936,6264,1,True,377.0,6264,0.0071499013806706,6.6923076923076925,0.7275005620056979,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,2.5826263272160896,0.1494956396622458,2.0,2.6457513110645907,2.5826263272160896,0.1494956396622458,2.0,2.6457513110645907,1.0,1.0,0.0,0.0,6.708909743203332,6.8069210842008765,1.3228756555322954,9.004710191418837,0.0009475830011069,0
