ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa
minres,jacobi,1e-08,500,0,-3,500,0.1092551660258323,0.0483988023721968,0.2820234679897115,,cvxqp3,17500,17500,122462,1,False,,122462,0.0003998759183673,6.997828571428571,3.6255594049999615,3.0,17.0,0.4285714285714285,8577.42857142857,9552.817069282948,5.714285714285714e-05,105017.0,105017.0,1.0,11435.274193975418,12181.665267199123,3.7416573867739418,95526.85508798037,11435.274193975418,12181.665267199123,3.7416573867739418,95526.85508798037,0.0,95002.0,0.4285714285714285,0.0,93270.1044948633,96556.04960141878,25530.62592680183,2465136383.343546
tfqmr,jacobi,1e-08,500,0,-3,500,0.1756323329173028,4.652366582875577,0.3261996816107034,,cvxqp3,17500,17500,122462,1,False,,122462,0.0003998759183673,6.997828571428571,3.6255594049999615,3.0,17.0,0.4285714285714285,8577.42857142857,9552.817069282948,5.714285714285714e-05,105017.0,105017.0,1.0,11435.274193975418,12181.665267199123,3.7416573867739418,95526.85508798037,11435.274193975418,12181.665267199123,3.7416573867739418,95526.85508798037,0.0,95002.0,0.4285714285714285,0.0,93270.1044948633,96556.04960141878,25530.62592680183,2465136383.343546
fgmres,jacobi,1e-08,500,0,-3,500,0.0072653330862522,0.9999263494165797,0.9999920030222964,,cz1268,1268,1268,12786,1,False,,12786,0.0079523629451979,10.083596214511042,7.170805845082692,1.0,27.0,0.0,6399.231165504208,180.3581701764385,0.6435331230283912,17593.456086460963,13894.784194079206,0.4942906303769748,7128.689665372871,215.52032755423647,1.0,7504.665215717428,7128.2761951763805,228.78776642294343,3922.5118703975936,7883.276072281411,1.0,6474.872248776726,0.0,0.1760637763093685,12171.76144462613,12386.657820064682,7504.665215717428,92957720.08123368
minres,jacobi,1e-08,500,0,-8,1,2.691708505153656e-05,1.0,1.0,,cz1268,1268,1268,12786,1,False,,12786,0.0079523629451979,10.083596214511042,7.170805845082692,1.0,27.0,0.0,6399.231165504208,180.3581701764385,0.6435331230283912,17593.456086460963,13894.784194079206,0.4942906303769748,7128.689665372871,215.52032755423647,1.0,7504.665215717428,7128.2761951763805,228.78776642294343,3922.5118703975936,7883.276072281411,1.0,6474.872248776726,0.0,0.1760637763093685,12171.76144462613,12386.657820064682,7504.665215717428,92957720.08123368
tfqmr,jacobi,1e-08,500,1,2,427,0.0071095000021159,9.049899851989416e-09,3.7000942777531393e-07,,cz1268,1268,1268,12786,1,True,427.0,12786,0.0079523629451979,10.083596214511042,7.170805845082692,1.0,27.0,0.0,6399.231165504208,180.3581701764385,0.6435331230283912,17593.456086460963,13894.784194079206,0.4942906303769748,7128.689665372871,215.52032755423647,1.0,7504.665215717428,7128.2761951763805,228.78776642294343,3922.5118703975936,7883.276072281411,1.0,6474.872248776726,0.0,0.1760637763093685,12171.76144462613,12386.657820064682,7504.665215717428,92957720.08123368
fgmres,jacobi,1e-08,500,0,-3,500,0.0136599999386817,0.9999948737228552,0.9999997422379362,,cz2548,2548,2548,25674,1,False,,25674,0.0039545283153715,10.076138147566718,7.15699779413025,1.0,27.0,0.0,25608.083258605016,511.38646571098593,0.6436420722135008,72043.86491141519,56389.05690573774,0.4885876762483446,28526.063034921324,647.6132903808613,1.0,30018.660862866516,28520.300129381907,864.9599852944324,18103.79556469739,31770.21681219089,1.0,25940.243624872128,0.0,0.1761636545459692,48698.07817732738,49653.0637017017,30018.660862866516,1490518480.063691
minres,jacobi,1e-08,500,0,-8,1,4.729209467768669e-05,1.0,1.0,,cz2548,2548,2548,25674,1,False,,25674,0.0039545283153715,10.076138147566718,7.15699779413025,1.0,27.0,0.0,25608.083258605016,511.38646571098593,0.6436420722135008,72043.86491141519,56389.05690573774,0.4885876762483446,28526.063034921324,647.6132903808613,1.0,30018.660862866516,28520.300129381907,864.9599852944324,18103.79556469739,31770.21681219089,1.0,25940.243624872128,0.0,0.1761636545459692,48698.07817732738,49653.0637017017,30018.660862866516,1490518480.063691
tfqmr,jacobi,1e-08,500,0,-3,500,0.016852208180353,4.38981620195499e-07,7.319702628043944e-07,,cz2548,2548,2548,25674,1,False,,25674,0.0039545283153715,10.076138147566718,7.15699779413025,1.0,27.0,0.0,25608.083258605016,511.38646571098593,0.6436420722135008,72043.86491141519,56389.05690573774,0.4885876762483446,28526.063034921324,647.6132903808613,1.0,30018.660862866516,28520.300129381907,864.9599852944324,18103.79556469739,31770.21681219089,1.0,25940.243624872128,0.0,0.1761636545459692,48698.07817732738,49653.0637017017,30018.660862866516,1490518480.063691
fgmres,jacobi,1e-08,500,0,-3,500,0.0275664590299129,0.9999996570803276,0.9999999915935044,,cz5108,5108,5108,51412,1,False,,51412,0.0019704377612711,10.064996084573218,7.1655993931602096,1.0,27.0,0.0,102456.75347170288,1458.4336337427012,0.6452623335943618,285463.3942096172,225016.0139256318,0.4901579397805959,114119.71564265469,2030.1058855731244,1.0,120074.64345145576,114087.74146590685,3379.0642899174554,72409.62850380075,127545.7098368078,1.0,103850.48624742072,0.0,0.1750083341004125,195060.96855281477,198828.09159681728,120074.64345145576,23874212206.62122
minres,jacobi,1e-08,500,0,-8,1,9.583402425050735e-05,1.0,1.0,,cz5108,5108,5108,51412,1,False,,51412,0.0019704377612711,10.064996084573218,7.1655993931602096,1.0,27.0,0.0,102456.75347170288,1458.4336337427012,0.6452623335943618,285463.3942096172,225016.0139256318,0.4901579397805959,114119.71564265469,2030.1058855731244,1.0,120074.64345145576,114087.74146590685,3379.0642899174554,72409.62850380075,127545.7098368078,1.0,103850.48624742072,0.0,0.1750083341004125,195060.96855281477,198828.09159681728,120074.64345145576,23874212206.62122
tfqmr,jacobi,1e-08,500,0,-3,500,0.0336267089005559,0.0414497420684356,0.6595868059666082,,cz5108,5108,5108,51412,1,False,,51412,0.0019704377612711,10.064996084573218,7.1655993931602096,1.0,27.0,0.0,102456.75347170288,1458.4336337427012,0.6452623335943618,285463.3942096172,225016.0139256318,0.4901579397805959,114119.71564265469,2030.1058855731244,1.0,120074.64345145576,114087.74146590685,3379.0642899174554,72409.62850380075,127545.7098368078,1.0,103850.48624742072,0.0,0.1750083341004125,195060.96855281477,198828.09159681728,120074.64345145576,23874212206.62122
fgmres,jacobi,1e-08,500,0,-3,500,0.0148449591360986,0.0304259152515322,0.0129046248585471,,data,2851,2851,30186,1,False,,30186,0.0037137369019294,10.587863907400912,2.708621936044662,3.0,17.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,0.0,0.0,1.0,0.0,12.436476681443816,12.703777106511124,2.3804761428476167,30.241038326103457
minres,jacobi,1e-08,500,0,-3,500,0.0095919158775359,0.0122793878405301,0.0084517085012534,,data,2851,2851,30186,1,False,,30186,0.0037137369019294,10.587863907400912,2.708621936044662,3.0,17.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,0.0,0.0,1.0,0.0,12.436476681443816,12.703777106511124,2.3804761428476167,30.241038326103457
tfqmr,jacobi,1e-08,500,0,-3,500,0.0181503749918192,0.1070001027842694,0.0075248599961805,,data,2851,2851,30186,1,False,,30186,0.0037137369019294,10.587863907400912,2.708621936044662,3.0,17.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,3.224060018759621,0.4396599854849402,1.7320508075688772,4.123105625617661,0.0,0.0,1.0,0.0,12.436476681443816,12.703777106511124,2.3804761428476167,30.241038326103457
fgmres,jacobi,1e-08,500,0,-3,500,0.0141846248880028,0.0190223242540193,0.0635214358049166,,dataset16mfeatkarhunen_10NN,2000,2000,27668,1,False,,27668,0.006917,13.834,3.779212087194896,10.0,39.0,1.0,0.0,0.0,0.0,1.9836385082995336,1.983638508299533,1.0,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.0,0.0,1.0,0.0,1.205541698123613,1.2176603123095215,15.974414726188902,19.451410824453
minres,jacobi,1e-08,500,0,-3,500,0.0105159590020775,0.0041832953646004,0.0349382424050112,,dataset16mfeatkarhunen_10NN,2000,2000,27668,1,False,,27668,0.006917,13.834,3.779212087194896,10.0,39.0,1.0,0.0,0.0,0.0,1.9836385082995336,1.983638508299533,1.0,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.0,0.0,1.0,0.0,1.205541698123613,1.2176603123095215,15.974414726188902,19.451410824453
tfqmr,jacobi,1e-08,500,0,-3,500,0.0204438329674303,1.9714635420844244,0.0681391011829641,,dataset16mfeatkarhunen_10NN,2000,2000,27668,1,False,,27668,0.006917,13.834,3.779212087194896,10.0,39.0,1.0,0.0,0.0,0.0,1.9836385082995336,1.983638508299533,1.0,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.2057991626356444,0.1214235586833838,0.0649338798192779,1.0372807260136538,0.0,0.0,1.0,0.0,1.205541698123613,1.2176603123095215,15.974414726188902,19.451410824453
fgmres,jacobi,1e-08,500,0,-3,500,0.0055064167827367,0.0271589103693185,0.0282120741127825,,delaunay_n10,1024,1024,6112,1,False,,6112,0.005828857421875,5.96875,1.326929609097634,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.063338466053628,6.191942641425326,2.0,12.383885282850652
minres,jacobi,1e-08,500,0,-3,500,0.002649082802236,0.0059094376340935,0.0121605315550275,,delaunay_n10,1024,1024,6112,1,False,,6112,0.005828857421875,5.96875,1.326929609097634,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.063338466053628,6.191942641425326,2.0,12.383885282850652
tfqmr,jacobi,1e-08,500,0,-3,500,0.0049394581001251,0.0221511518772702,0.0107953065081921,,delaunay_n10,1024,1024,6112,1,False,,6112,0.005828857421875,5.96875,1.326929609097634,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,2.4281366933514503,0.2700040710809472,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.063338466053628,6.191942641425326,2.0,12.383885282850652
fgmres,jacobi,1e-08,500,0,-3,500,0.0096979159861803,0.0310714040509803,0.0246128323487231,,delaunay_n11,2048,2048,12254,1,False,,12254,0.0029215812683105,5.9833984375,1.393244644031535,3.0,13.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,0.0,0.0,1.0,0.0,6.168365882947775,6.29074330531444,2.0816659994661326,13.095226450042269
minres,jacobi,1e-08,500,0,-3,500,0.0069869158323854,0.0089966638788633,0.0167245139713182,,delaunay_n11,2048,2048,12254,1,False,,12254,0.0029215812683105,5.9833984375,1.393244644031535,3.0,13.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,0.0,0.0,1.0,0.0,6.168365882947775,6.29074330531444,2.0816659994661326,13.095226450042269
tfqmr,jacobi,1e-08,500,0,-3,500,0.0096683751326054,0.0256806896605693,0.0153692141562432,,delaunay_n11,2048,2048,12254,1,False,,12254,0.0029215812683105,5.9833984375,1.393244644031535,3.0,13.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,2.429816678625225,0.2817611502224538,1.7320508075688772,3.605551275463989,0.0,0.0,1.0,0.0,6.168365882947775,6.29074330531444,2.0816659994661326,13.095226450042269
fgmres,jacobi,1e-08,500,0,-3,500,0.0230609581340104,0.050248622147975,0.02672774631647,,delaunay_n12,4096,4096,24528,1,False,,24528,0.0014619827270507,5.98828125,1.3676505912141586,3.0,14.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,0.0,0.0,1.0,0.0,6.119802951032897,6.296454323977266,2.160246899469287,13.601895931021874
minres,jacobi,1e-08,500,0,-3,500,0.0140400829259306,0.0180831786333777,0.0178109077324736,,delaunay_n12,4096,4096,24528,1,False,,24528,0.0014619827270507,5.98828125,1.3676505912141586,3.0,14.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,0.0,0.0,1.0,0.0,6.119802951032897,6.296454323977266,2.160246899469287,13.601895931021874
tfqmr,jacobi,1e-08,500,0,-3,500,0.0269086249172687,0.0493356938474982,0.0140730352424797,,delaunay_n12,4096,4096,24528,1,False,,24528,0.0014619827270507,5.98828125,1.3676505912141586,3.0,14.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,2.4314122783819547,0.2766145016687876,1.7320508075688772,3.7416573867739418,0.0,0.0,1.0,0.0,6.119802951032897,6.296454323977266,2.160246899469287,13.601895931021874
fgmres,jacobi,1e-08,500,0,-3,500,0.0521790829952806,0.0605882732109405,0.0217826906504302,,delaunay_n13,8192,8192,49094,1,False,,49094,0.0007315576076507,5.992919921875,1.3427316888041123,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.122441019584025,6.266651388399935,2.0,12.53330277679987
minres,jacobi,1e-08,500,0,-3,500,0.0359115421306341,0.0193387832029113,0.0144185575302545,,delaunay_n13,8192,8192,49094,1,False,,49094,0.0007315576076507,5.992919921875,1.3427316888041123,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.122441019584025,6.266651388399935,2.0,12.53330277679987
tfqmr,jacobi,1e-08,500,0,-3,500,0.0680767078883946,0.0503172593417624,0.0124614775322378,,delaunay_n13,8192,8192,49094,1,False,,49094,0.0007315576076507,5.992919921875,1.3427316888041123,3.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,2.432856458479811,0.2722671010387995,1.7320508075688772,3.4641016151377544,0.0,0.0,1.0,0.0,6.122441019584025,6.266651388399935,2.0,12.53330277679987
fgmres,jacobi,1e-08,500,0,-3,500,0.0100066249724477,0.0015741786594716,0.0364433221876267,,diag,2559,2559,8184,1,False,,8184,0.0012497554776443,3.198124267291911,0.4024888360962361,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.2055336804872803,3.236013513894978,1.414213562373095,4.576414199372893
minres,jacobi,1e-08,500,0,-3,500,0.0052322919946163,0.0005171661572588,0.0364255413397207,,diag,2559,2559,8184,1,False,,8184,0.0012497554776443,3.198124267291911,0.4024888360962361,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.2055336804872803,3.236013513894978,1.414213562373095,4.576414199372893
tfqmr,jacobi,1e-08,500,0,-3,500,0.0095090421382337,0.0144462901007339,0.0364431278522527,,diag,2559,2559,8184,1,False,,8184,0.0012497554776443,3.198124267291911,0.4024888360962361,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,1.785060064447158,0.1080964088571803,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.2055336804872803,3.236013513894978,1.414213562373095,4.576414199372893
fgmres,jacobi,1e-08,500,0,-3,500,0.000523166032508,0.0164823282026972,0.1174635628373243,,dolphins,62,62,318,1,False,,318,0.082726326742976,5.129032258064516,2.931936885777936,1.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,0.0,0.0,1.0,0.0,7.185297166264072,7.193587723388969,3.4641016151377544,24.919318851226848
minres,jacobi,1e-08,500,1,2,86,6.204214878380299e-05,8.35410467863616e-08,4.339306224876956e-09,,dolphins,62,62,318,1,True,86.0,318,0.082726326742976,5.129032258064516,2.931936885777936,1.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,0.0,0.0,1.0,0.0,7.185297166264072,7.193587723388969,3.4641016151377544,24.919318851226848
tfqmr,jacobi,1e-08,500,1,2,124,0.0001355421263724,3.189113945908044e-07,2.763508794367577e-09,,dolphins,62,62,318,1,True,124.0,318,0.082726326742976,5.129032258064516,2.931936885777936,1.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,2.155127777008674,0.6960291106197841,1.0,3.4641016151377544,0.0,0.0,1.0,0.0,7.185297166264072,7.193587723388969,3.4641016151377544,24.919318851226848
fgmres,jacobi,1e-08,500,0,-3,500,0.0087840829510241,14.131484613998245,0.725332055568829,,dw1024,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
minres,jacobi,1e-08,500,0,-8,6,8.012494072318077e-05,16.769319167927694,1.004930478276632,,dw1024,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
tfqmr,jacobi,1e-08,500,0,-3,500,0.0088797088246792,403.7243632363703,0.6672250499663263,,dw1024,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
fgmres,jacobi,1e-08,500,0,-3,500,0.0089369160123169,14.131484613998245,0.725332055568829,,dw2048,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
minres,jacobi,1e-08,500,0,-8,6,8.320785127580166e-05,16.769319167927694,1.004930478276632,,dw2048,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
tfqmr,jacobi,1e-08,500,0,-3,500,0.0087858331389725,403.7243632363703,0.6672250499663263,,dw2048,2048,2048,10114,1,False,,10114,0.0024113655090332,4.9384765625,0.5059451468669144,3.0,8.0,0.0,0.4501783229366385,0.2551295499480062,0.5537109375,1.000000000000004,1.000000000000004,0.9879375123591062,0.5413033749054493,0.2056183714577975,0.2087254991737627,0.942371589154846,0.5415706771843953,0.204913298687571,0.2087254991737627,0.942371589154846,3.2069911173523e-05,0.94236984280243,0.0,0.0481437773334907,0.9299054179757812,0.9369617994073288,4.51488482665133,4.230274611296076
bcgs,ilu,1e-08,500,0,-5,306,0.0031793750822544,346.09061823871195,23.12750297333165,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
bcgs,jacobi,1e-08,500,0,-5,222,0.0010202920529991,0.1238010878561434,0.0798843169774956,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
cg,jacobi,1e-08,500,0,-10,2,1.433398574590683e-05,43.30520157782477,1.2614572240517694,,dw256A,512,512,2480,0,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
fgmres,jacobi,1e-08,500,0,-3,500,0.0022543750237673,0.0018984556780813,0.0577244115312952,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
gmres,ilu,1e-08,500,0,-3,500,0.0039424169808626,63.57572543313526,7.45350090619207,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
gmres,jacobi,1e-08,500,0,-3,500,0.0022160829976201,0.0036669770433403,0.058781318285237,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
minres,jacobi,1e-08,500,0,-8,0,1.0125106200575829e-05,0.0,1.0,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
tfqmr,jacobi,1e-08,500,0,-9,121,0.0005061249248683,,0.4468659550881563,,dw256A,512,512,2480,1,False,,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356,0.6890655429360788,0.4297276506853229,0.0435528998114499,1.7156027959881448,0.6913801894157695,0.4259936735548248,0.0435528998114499,1.5587207255942142,0.012669275863119,1.3235911791509,0.0,0.2908163043627635,2.279175054170099,2.3975489608011027,39.39124153421159,94.44243020501423
bcgs,ilu,1e-08,500,1,2,2,0.0002678751479834,8.35000575075369e-12,3.687523266327338e-13,,dw256B,512,512,2500,1,True,2.0,2500,0.0095367431640625,4.8828125,0.7301657961338301,3.0,8.0,0.0,0.6934856302632461,0.2173706513759322,1.0,1.000000000000002,1.000000000000002,0.976,0.696621147598754,0.217286218526217,0.3399707420692478,0.945398127081456,0.6966921346463262,0.2170585026327544,0.3403382944303669,0.945398127081456,0.33387863728917,0.94539795344242,0.0,0.0126613915369949,0.937755525630382,0.9457404719582216,2.7808220240578527,2.6299359334642904
