ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G44,1000,1000,19980
bcgs,jacobi,1e-08,500,0,-3,500,0.0123148330021649,0.0375507632939175,0.0217117816742243,,G44,1000,1000,19980
cg,jacobi,1e-08,500,0,-10,2,5.212507676333189e-05,29.20599961032131,0.2185590122910545,,G44,1000,1000,19980
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G44,1000,1000,19980
gmres,jacobi,1e-08,500,0,-3,500,0.0087894999887794,0.0521994182613031,0.0233717884285039,,G44,1000,1000,19980
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G45,1000,1000,19980
bcgs,jacobi,1e-08,500,0,-3,500,0.0122832499910146,0.0143992361106392,0.0094302012943689,,G45,1000,1000,19980
cg,jacobi,1e-08,500,0,-10,3,6.929098162800074e-05,527.2954969013355,2.725035897656216,,G45,1000,1000,19980
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G45,1000,1000,19980
gmres,jacobi,1e-08,500,0,-3,500,0.008416041964665,0.0368415319837516,0.0178253009718427,,G45,1000,1000,19980
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G46,1000,1000,19980
bcgs,jacobi,1e-08,500,0,-3,500,0.012141540995799,0.023126191958322,0.0101584467452067,,G46,1000,1000,19980
cg,jacobi,1e-08,500,0,-10,3,6.629200652241707e-05,862.274217807044,4.267824023430181,,G46,1000,1000,19980
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G46,1000,1000,19980
gmres,jacobi,1e-08,500,0,-3,500,0.0086945830844342,0.0424038138969259,0.0162532273023856,,G46,1000,1000,19980
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G47,1000,1000,19980
bcgs,jacobi,1e-08,500,0,-3,500,0.0122025409946218,0.0260732184495238,0.0193220230029455,,G47,1000,1000,19980
cg,jacobi,1e-08,500,0,-10,2,5.108409095555544e-05,29.619935120711233,0.2143429381029834,,G47,1000,1000,19980
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G47,1000,1000,19980
gmres,jacobi,1e-08,500,0,-3,500,0.0084936250932514,0.0443985562376884,0.0258199084850903,,G47,1000,1000,19980
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G48,3000,3000,12000
bcgs,jacobi,1e-08,500,1,2,1,5.4458039812743664e-05,0.0,0.0,,G48,3000,3000,12000
cg,jacobi,1e-08,500,1,3,1,3.7082936614751816e-05,0.0,0.0,,G48,3000,3000,12000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G48,3000,3000,12000
gmres,jacobi,1e-08,500,1,2,1,5.41249755769968e-05,6.324179622267643e-13,2.8865798640254066e-15,,G48,3000,3000,12000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G49,3000,3000,12000
bcgs,jacobi,1e-08,500,1,2,1,5.529099144041538e-05,0.0,0.0,,G49,3000,3000,12000
cg,jacobi,1e-08,500,1,3,1,3.445800393819809e-05,0.0,0.0,,G49,3000,3000,12000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G49,3000,3000,12000
gmres,jacobi,1e-08,500,1,2,1,4.8832967877388e-05,6.324179622267643e-13,2.8865798640254066e-15,,G49,3000,3000,12000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G50,3000,3000,12000
bcgs,jacobi,1e-08,500,1,2,1,4.850002005696297e-05,0.0,0.0,,G50,3000,3000,12000
cg,jacobi,1e-08,500,1,3,1,4.179193638265133e-05,0.0,0.0,,G50,3000,3000,12000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G50,3000,3000,12000
gmres,jacobi,1e-08,500,1,2,1,4.3042004108428955e-05,6.324179622267643e-13,2.8865798640254066e-15,,G50,3000,3000,12000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G51,1000,1000,11818
bcgs,jacobi,1e-08,500,0,-3,500,0.008143667015247,0.0573647326015122,0.0425093184972358,,G51,1000,1000,11818
cg,jacobi,1e-08,500,0,-10,2,4.312500823289156e-05,140.16036337378662,0.7426297650885723,,G51,1000,1000,11818
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G51,1000,1000,11818
gmres,jacobi,1e-08,500,0,-3,500,0.0062847080407664,0.1702034450776862,0.068754094228964,,G51,1000,1000,11818
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G52,1000,1000,11832
bcgs,jacobi,1e-08,500,0,-3,500,0.008799416013062,0.0894661728517745,0.0605314997674645,,G52,1000,1000,11832
cg,jacobi,1e-08,500,0,-10,2,4.0624989196658134e-05,143.3581245414757,0.7278675280856713,,G52,1000,1000,11832
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G52,1000,1000,11832
gmres,jacobi,1e-08,500,0,-3,500,0.0062742080772295,0.1801292517974282,0.0801117034719469,,G52,1000,1000,11832
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G53,1000,1000,11828
bcgs,jacobi,1e-08,500,0,-3,500,0.0080030829412862,0.0575098916789165,0.0828613270212567,,G53,1000,1000,11828
cg,jacobi,1e-08,500,0,-10,2,4.195899236947298e-05,136.14134286749385,0.7277011369787836,,G53,1000,1000,11828
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G53,1000,1000,11828
gmres,jacobi,1e-08,500,0,-3,500,0.0067069589858874,0.171022928302875,0.0907856046298377,,G53,1000,1000,11828
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G54,1000,1000,11832
bcgs,jacobi,1e-08,500,0,-3,500,0.0078583329450339,0.088031627593992,0.055851672487821,,G54,1000,1000,11832
cg,jacobi,1e-08,500,0,-10,2,4.429207183420658e-05,124.81416242615344,0.7257988611005045,,G54,1000,1000,11832
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G54,1000,1000,11832
gmres,jacobi,1e-08,500,0,-3,500,0.0066391660366207,0.1585891400555255,0.0694088131040887,,G54,1000,1000,11832
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G55,5000,5000,24996
bcgs,jacobi,1e-08,500,0,-3,500,0.0354213339742273,0.0839717181443487,0.0951966602348049,,G55,5000,5000,24996
cg,jacobi,1e-08,500,0,-10,2,0.0001518330536782,60.75616688159911,0.4118679313924969,,G55,5000,5000,24996
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G55,5000,5000,24996
gmres,jacobi,1e-08,500,0,-3,500,0.0503772919764742,0.1313927881836274,0.1008034658936874,,G55,5000,5000,24996
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G56,5000,5000,24996
bcgs,jacobi,1e-08,500,0,-3,500,0.0377549169352278,0.2065601084455993,0.143432197909913,,G56,5000,5000,24996
cg,jacobi,1e-08,500,0,-10,2,0.0001519169891253,10453.641780057162,44.872498836873845,,G56,5000,5000,24996
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G56,5000,5000,24996
gmres,jacobi,1e-08,500,0,-3,500,0.029498792020604,0.2680768315293642,0.1538059113424888,,G56,5000,5000,24996
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G57,5000,5000,20000
bcgs,jacobi,1e-08,500,0,-3,500,0.0196004169993102,0.8144536460872133,0.5603050083966956,,G57,5000,5000,20000
cg,jacobi,1e-08,500,0,-10,2,7.062498480081558e-05,10679.622386594385,57.399848080903,,G57,5000,5000,20000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G57,5000,5000,20000
gmres,jacobi,1e-08,500,0,-3,500,0.0196116670267656,0.1429782236811693,0.1051668452707193,,G57,5000,5000,20000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G58,5000,5000,59140
bcgs,jacobi,1e-08,500,0,-3,500,0.0535993330413475,0.2754491785281606,0.061031528680335,,G58,5000,5000,59140
cg,jacobi,1e-08,500,0,-10,2,0.0002172499662265,551.6553548849108,0.8062204218385557,,G58,5000,5000,59140
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G58,5000,5000,59140
gmres,jacobi,1e-08,500,0,-3,500,0.0372372500132769,0.7064680458384868,0.0893350377478365,,G58,5000,5000,59140
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G59,5000,5000,59140
bcgs,jacobi,1e-08,500,0,-3,500,0.0528253340162336,0.3763766482908116,0.1277330655664745,,G59,5000,5000,59140
cg,jacobi,1e-08,500,0,-10,2,0.0001979999942705,3090.3319142352084,5.662908499661358,,G59,5000,5000,59140
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G59,5000,5000,59140
gmres,jacobi,1e-08,500,0,-3,500,0.0377364580053836,1.4835746676186692,0.197051274150119,,G59,5000,5000,59140
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G60,7000,7000,34296
bcgs,jacobi,1e-08,500,0,-3,500,0.054362874943763,0.2297981829246864,0.1199238764505378,,G60,7000,7000,34296
cg,jacobi,1e-08,500,0,-10,2,0.0002099159173667,69.29862148384626,0.4070669512750909,,G60,7000,7000,34296
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G60,7000,7000,34296
gmres,jacobi,1e-08,500,0,-3,500,0.0451986250700429,0.1510945108877724,0.0976726007509443,,G60,7000,7000,34296
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G61,7000,7000,34296
bcgs,jacobi,1e-08,500,0,-3,500,0.0565733750117942,0.1181199959562301,0.1199816101469584,,G61,7000,7000,34296
cg,jacobi,1e-08,500,0,-10,2,0.0002282500499859,2513.2417155992307,9.246038227613218,,G61,7000,7000,34296
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G61,7000,7000,34296
gmres,jacobi,1e-08,500,0,-3,500,0.042444041930139,0.2701447450397243,0.1401359563701949,,G61,7000,7000,34296
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G62,7000,7000,28000
bcgs,jacobi,1e-08,500,0,-3,500,0.0274375840090215,0.0574840818366804,0.0614562205368746,,G62,7000,7000,28000
cg,jacobi,1e-08,500,0,-10,2,0.0001082909293472,4516.072569309654,20.647553440155914,,G62,7000,7000,28000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G62,7000,7000,28000
gmres,jacobi,1e-08,500,0,-3,500,0.0274818750331178,0.1633258573089936,0.0855905786967167,,G62,7000,7000,28000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G63,7000,7000,82918
bcgs,jacobi,1e-08,500,0,-3,500,0.0768057500245049,0.3847872031277198,0.0627729653971171,,G63,7000,7000,82918
cg,jacobi,1e-08,500,0,-10,2,0.0003154589794576,682.4400097283269,0.8147719198235411,,G63,7000,7000,82918
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G63,7000,7000,82918
gmres,jacobi,1e-08,500,0,-3,500,0.0534977079369127,0.8736709291983641,0.0837877858603741,,G63,7000,7000,82918
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G64,7000,7000,82918
bcgs,jacobi,1e-08,500,0,-3,500,0.0784947079373523,0.6442856951738478,0.1288854030947488,,G64,7000,7000,82918
cg,jacobi,1e-08,500,0,-10,2,0.0002757080364972,2198.974901904826,3.5291752543289094,,G64,7000,7000,82918
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G64,7000,7000,82918
gmres,jacobi,1e-08,500,0,-3,500,0.0535416669445112,1.9125437343361351,0.1946941928171258,,G64,7000,7000,82918
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G65,8000,8000,32000
bcgs,jacobi,1e-08,500,0,-3,500,0.0318805410061031,0.9609615984941448,0.4602834081186832,,G65,8000,8000,32000
cg,jacobi,1e-08,500,0,-10,2,0.0001112919999286,17218.231673976825,72.93466069980553,,G65,8000,8000,32000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G65,8000,8000,32000
gmres,jacobi,1e-08,500,0,-3,500,0.0326425419189035,0.1903805966445219,0.1053276551680074,,G65,8000,8000,32000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G66,9000,9000,36000
bcgs,jacobi,1e-08,500,0,-3,500,0.0359332499792799,0.1012422189116906,0.0703115516877831,,G66,9000,9000,36000
cg,jacobi,1e-08,500,0,-10,2,0.0001245409948751,8257.506971271627,32.84452864206437,,G66,9000,9000,36000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G66,9000,9000,36000
gmres,jacobi,1e-08,500,0,-3,500,0.0372459579957649,0.2009567631718764,0.0929259432847819,,G66,9000,9000,36000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G67,10000,10000,40000
bcgs,jacobi,1e-08,500,0,-3,500,0.0401896659750491,0.0804071366251198,0.0702748960059323,,G67,10000,10000,40000
cg,jacobi,1e-08,500,0,-10,2,0.0001864999067038,6456.5893120983865,24.336481555648778,,G67,10000,10000,40000
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,G67,10000,10000,40000
gmres,jacobi,1e-08,500,0,-3,500,0.0424101669341325,0.2005109912390469,0.0928305528326568,,G67,10000,10000,40000
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,GD06_Java,1538,1538,8032
bcgs,jacobi,1e-08,500,0,-3,500,0.0072059580124914,3262.092858117111,51.194687519338,,GD06_Java,1538,1538,8032
cg,jacobi,1e-08,500,0,-10,4,6.433401722460985e-05,1140.0885530465212,7.9871914802946735,,GD06_Java,1538,1538,8032
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,GD06_Java,1538,1538,8032
gmres,jacobi,1e-08,500,0,-3,500,0.0066974580986425,51.44742498877607,0.854034164166332,,GD06_Java,1538,1538,8032
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,GD96_a,1096,1096,1677
bcgs,jacobi,1e-08,500,0,-4,73,0.0005336659960448,1772043.4790716183,3653367.460898234,,GD96_a,1096,1096,1677
cg,jacobi,1e-08,500,0,-4,86,0.0002352079609408,688395.0272905033,12704.021951192492,,GD96_a,1096,1096,1677
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,GD96_a,1096,1096,1677
gmres,jacobi,1e-08,500,0,-5,30,0.0002725829835981,15.737410496810496,488735962636906.3,,GD96_a,1096,1096,1677
bcgs,ilu,1e-08,500,0,-4,391,0.6068059169920161,33259468.342359923,276025.5503811429,,GT01R,7980,7980,430909
bcgs,jacobi,1e-08,500,0,-4,20,0.0072777919704094,1794307.9437207535,4562.763203970869,,GT01R,7980,7980,430909
cg,jacobi,1e-08,500,0,-4,7,0.0013497079489752,2080687.0824235016,557.128300134493,,GT01R,7980,7980,430909
gmres,ilu,1e-08,500,0,-3,500,0.4692426250549033,191.8836415007316,1.4063220427875245,,GT01R,7980,7980,430909
gmres,jacobi,1e-08,500,0,-3,500,0.1083100830437615,36.13944201002127,1.280361464442895,,GT01R,7980,7980,430909
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_010,1182,1182,32282
bcgs,jacobi,1e-08,500,1,2,203,0.0085827920120209,1.265542749498309e-07,2.3492092998754647e-05,,Goodwin_010,1182,1182,32282
cg,jacobi,1e-08,500,0,-10,28,0.0006554999854415,10.137741919205704,3.2390422347721652,,Goodwin_010,1182,1182,32282
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_010,1182,1182,32282
gmres,jacobi,1e-08,500,0,-3,500,0.0137760000070557,0.00031928628137,0.2265783493477212,,Goodwin_010,1182,1182,32282
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_013,1965,1965,56069
bcgs,jacobi,1e-08,500,1,2,285,0.0208532500546425,9.326797106639081e-08,3.7477909686427186e-05,,Goodwin_013,1965,1965,56069
cg,jacobi,1e-08,500,0,-10,36,0.0013021660270169,366.2034589384911,163.5352744273797,,Goodwin_013,1965,1965,56069
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_013,1965,1965,56069
gmres,jacobi,1e-08,500,0,-3,500,0.0226445830194279,0.0002285066534133,0.2785032596395966,,Goodwin_013,1965,1965,56069
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_017,3317,3317,97773
bcgs,jacobi,1e-08,500,1,2,394,0.0501130409538745,1.607951712247826e-07,9.118025647256976e-05,,Goodwin_017,3317,3317,97773
cg,jacobi,1e-08,500,0,-10,47,0.0029397499747574,39.54421404900711,22.497875723137177,,Goodwin_017,3317,3317,97773
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_017,3317,3317,97773
gmres,jacobi,1e-08,500,0,-3,500,0.0390474998857826,0.0001767803764649,0.3042060365835624,,Goodwin_017,3317,3317,97773
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_023,6005,6005,182168
bcgs,jacobi,1e-08,500,0,-3,500,0.117118666996248,6.464311900890427e-06,0.0208712866161738,,Goodwin_023,6005,6005,182168
cg,jacobi,1e-08,500,0,-10,68,0.0080311250640079,3685.268156579043,3334.585307953058,,Goodwin_023,6005,6005,182168
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Goodwin_023,6005,6005,182168
gmres,jacobi,1e-08,500,0,-3,500,0.07175045798067,0.0465902598610849,1.1342538625758438,,Goodwin_023,6005,6005,182168
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Hamrle2,5952,5952,22162
bcgs,jacobi,1e-08,500,0,-4,7,0.0003624999662861,3.7268980578845746e+22,1.978080612008916e+20,,Hamrle2,5952,5952,22162
cg,jacobi,1e-08,500,0,-4,2,9.61669720709324e-05,3.4870523327581985e+30,2.0181101612775946e+28,,Hamrle2,5952,5952,22162
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Hamrle2,5952,5952,22162
gmres,jacobi,1e-08,500,1,2,12,0.0004452909342944,17990.828205033587,72.55669087465786,,Hamrle2,5952,5952,22162
bcgs,ilu,1e-08,500,0,-3,500,108.91926341701765,9.392828983100494e-05,0.0016565064000848,,Hook_1498,1498023,1498023,60917445
bcgs,jacobi,1e-08,500,0,-3,500,29.757484083995223,0.0048212178687727,0.4025011754636931,,Hook_1498,1498023,1498023,60917445
cg,jacobi,1e-08,500,0,-3,500,13.845436832983978,0.1823288146878091,0.3850077104221678,,Hook_1498,1498023,1498023,60917445
gmres,ilu,1e-08,500,0,-3,500,115.6690304169897,0.0112509830521666,0.1591677259973681,,Hook_1498,1498023,1498023,60917445
gmres,jacobi,1e-08,500,0,-3,500,18.403705875040032,0.0268931652539524,0.5873069667584847,,Hook_1498,1498023,1498023,60917445
bcgs,ilu,1e-08,500,1,2,2,0.0076375839998945,6.097716458582724e-07,6.591231573402961e-09,,Kaufhold,8765,8765,42471
bcgs,jacobi,1e-08,500,0,-3,500,0.0736752500524744,48099.78365006991,2.461869383888456,,Kaufhold,8765,8765,42471
cg,jacobi,1e-08,500,0,-4,1,0.0005502499407157,174719338180.6871,5787.935109053476,,Kaufhold,8765,8765,42471
gmres,ilu,1e-08,500,1,2,4,0.0080171250738203,2.2199280723009737e-08,2.4116107208992386e-10,,Kaufhold,8765,8765,42471
gmres,jacobi,1e-08,500,0,-3,500,0.0594455420505255,1618.5355980108957,1.3662032289293036,,Kaufhold,8765,8765,42471
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Kohonen,4470,4470,12731
bcgs,jacobi,1e-08,500,0,-4,34,0.0014560419367626,17150205.241606295,534164.3928438022,,Kohonen,4470,4470,12731
cg,jacobi,1e-08,500,0,-4,32,0.0007384999189525,12660374.44424519,44539.86566995395,,Kohonen,4470,4470,12731
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Kohonen,4470,4470,12731
gmres,jacobi,1e-08,500,0,-3,500,0.0201679170131683,407.6134593594814,2764221891735.865,,Kohonen,4470,4470,12731
bcgs,ilu,1e-08,500,1,2,41,0.0060640410520136,2.7336377290831375e-08,4.647957210122728e-07,,LeGresley_2508,2508,2508,16727
bcgs,jacobi,1e-08,500,0,-3,500,0.0139393330318853,3.4584128233733534e-05,0.0328015549205043,,LeGresley_2508,2508,2508,16727
cg,jacobi,1e-08,500,0,-4,3,0.0001007079845294,23318254.943539456,380983.1984226985,,LeGresley_2508,2508,2508,16727
gmres,ilu,1e-08,500,1,2,117,0.0088799999793991,3.193125336257394e-07,2.5992199987432714e-06,,LeGresley_2508,2508,2508,16727
gmres,jacobi,1e-08,500,0,-3,500,0.0132875409908592,0.0001891431016466,0.570980822317922,,LeGresley_2508,2508,2508,16727
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,LeGresley_4908,4908,4908,30482
bcgs,jacobi,1e-08,500,0,-3,500,0.0253349160775542,3.525394002924956,1.0399878884169365,,LeGresley_4908,4908,4908,30482
cg,jacobi,1e-08,500,0,-4,101,0.002569374977611,1309474.9339427587,29.81078149302641,,LeGresley_4908,4908,4908,30482
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,LeGresley_4908,4908,4908,30482
gmres,jacobi,1e-08,500,0,-3,500,0.0247567089973017,1.0159913572900583,0.9809458270407588,,LeGresley_4908,4908,4908,30482
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Lederberg,8843,8843,41601
bcgs,jacobi,1e-08,500,0,-4,45,0.0072040000231936,46189084.7477131,2876514.1457504644,,Lederberg,8843,8843,41601
cg,jacobi,1e-08,500,0,-4,13,0.0014250000240281,41042813.26137136,96364.26165746506,,Lederberg,8843,8843,41601
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,Lederberg,8843,8843,41601
gmres,jacobi,1e-08,500,0,-3,500,0.0619941250188276,841.4476094547566,32.773961204801125,,Lederberg,8843,8843,41601
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M20PI_n,1182,1182,2881
bcgs,jacobi,1e-08,500,0,-4,8,7.316598203033209e-05,52420588.72110675,25017.038686396965,,M20PI_n,1182,1182,2881
cg,jacobi,1e-08,500,0,-8,2,2.4707987904548645e-05,277800.0395946657,33.82890003866243,,M20PI_n,1182,1182,2881
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M20PI_n,1182,1182,2881
gmres,jacobi,1e-08,500,0,-5,60,0.0005825000116601,76.4588133549125,2.4966172032397345,,M20PI_n,1182,1182,2881
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M20PI_n1,1028,1028,2547
bcgs,jacobi,1e-08,500,0,-4,8,0.0001125000417232,6579317744469.4,4312697769.615706,,M20PI_n1,1028,1028,2547
cg,jacobi,1e-08,500,0,-8,2,2.1292013116180897e-05,2959453.3240573034,18002.54556535081,,M20PI_n1,1028,1028,2547
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M20PI_n1,1028,1028,2547
gmres,jacobi,1e-08,500,0,-5,30,0.0002909590257331,103848.75221485036,5121.753631579767,,M20PI_n1,1028,1028,2547
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M40PI_n,2182,2182,5341
bcgs,jacobi,1e-08,500,0,-4,8,0.0001355840358883,41135450.94356248,11950.301296623316,,M40PI_n,2182,2182,5341
cg,jacobi,1e-08,500,0,-8,2,3.0832947231829166e-05,277800.0398192199,24.904391301819302,,M40PI_n,2182,2182,5341
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M40PI_n,2182,2182,5341
gmres,jacobi,1e-08,500,0,-5,60,0.0013747909106314,132.7029919690093,1.2861779028279243,,M40PI_n,2182,2182,5341
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M40PI_n1,2028,2028,5007
bcgs,jacobi,1e-08,500,0,-4,12,0.0001902919029816,29249604180.410686,2164345.6808402725,,M40PI_n1,2028,2028,5007
cg,jacobi,1e-08,500,0,-8,2,2.8708018362522125e-05,5880052.0062761605,25442.650501195265,,M40PI_n1,2028,2028,5007
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M40PI_n1,2028,2028,5007
gmres,jacobi,1e-08,500,0,-5,30,0.0005417499924078,285781.1878855957,2752.0390296067744,,M40PI_n1,2028,2028,5007
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M80PI_n,4182,4182,10261
bcgs,jacobi,1e-08,500,0,-4,5,0.0001656250096857,30686393.66632996,3602.7096276726866,,M80PI_n,4182,4182,10261
cg,jacobi,1e-08,500,0,-8,2,3.920798189938069e-05,277800.04026833957,17.998010973604195,,M80PI_n,4182,4182,10261
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M80PI_n,4182,4182,10261
gmres,jacobi,1e-08,500,0,-5,60,0.0023106250446289,83.8024898400657,1.772204069921652,,M80PI_n,4182,4182,10261
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M80PI_n1,4028,4028,9927
bcgs,jacobi,1e-08,500,0,-4,25,0.0007029169937595,3744149928668.523,710350121.4761643,,M80PI_n1,4028,4028,9927
cg,jacobi,1e-08,500,0,-8,2,4.7457986511290073e-05,11740789.829352548,36038.35537049729,,M80PI_n1,4028,4028,9927
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,M80PI_n1,4028,4028,9927
gmres,jacobi,1e-08,500,0,-5,30,0.0009831660427153,578863.5625988416,2093.504271267099,,M80PI_n1,4028,4028,9927
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,MISKnowledgeMap,2427,2427,57022
bcgs,jacobi,1e-08,500,0,-3,500,0.0372845840174704,0.8343060509704394,0.2474139896627143,,MISKnowledgeMap,2427,2427,57022
cg,jacobi,1e-08,500,0,-10,5,0.0002591250231489,191.93777245448365,0.6802434428678285,,MISKnowledgeMap,2427,2427,57022
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,MISKnowledgeMap,2427,2427,57022
gmres,jacobi,1e-08,500,0,-3,500,0.0255124999675899,0.2738227016525678,0.0772820570740663,,MISKnowledgeMap,2427,2427,57022
bcgs,ilu,1e-08,500,1,2,2,0.0128084999741986,4.153570847931698e-09,4.9129837794436925e-11,,Muu,7102,7102,170134
bcgs,jacobi,1e-08,500,1,2,9,0.0017607919871807,7.895306117662603e-07,2.0133608212224817e-08,,Muu,7102,7102,170134
cg,jacobi,1e-08,500,1,2,17,0.0016522499499842,8.001222392815681e-07,1.2529087950015663e-08,,Muu,7102,7102,170134
gmres,ilu,1e-08,500,1,2,4,0.0123967919498682,2.508464113666561e-09,2.974765153002945e-11,,Muu,7102,7102,170134
